id,company,origin,destination,departure,arrival,duration,vehicle_type,vehicle_class,price,fare,seats,meta,insert_date
172,renfe,MADRID,BARCELONA,2019-04-22 21:25:00,2019-04-22 23:55:00,2.5,AVE,Turista,107.7,Flexible,,{},2019-04-11 21:50:04
173,renfe,MADRID,BARCELONA,2019-04-22 17:30:00,2019-04-22 20:40:00,3.17,AVE,Turista,107.7,Flexible,,{},2019-04-11 21:50:04
174,renfe,MADRID,BARCELONA,2019-05-22 21:25:00,2019-05-22 23:55:00,2.5,AVE,Turista,75.4,Promo,,{},2019-04-11 21:50:04
175,renfe,MADRID,BARCELONA,2019-05-22 15:00:00,2019-05-22 17:30:00,2.5,AVE,Turista,88.95,Promo,,{},2019-04-11 21:50:04
176,renfe,MADRID,BARCELONA,2019-04-22 14:00:00,2019-04-22 16:30:00,2.5,AVE,Turista,127.1,Flexible,,{},2019-04-11 21:50:04
177,renfe,MADRID,BARCELONA,2019-04-22 15:30:00,2019-04-22 18:40:00,3.17,AVE,Turista,107.7,Flexible,,{},2019-04-11 21:50:04
178,renfe,MADRID,BARCELONA,2019-04-22 12:30:00,2019-04-22 15:30:00,3.0,AVE,Preferente,181.5,Flexible,,{},2019-04-11 21:50:04
179,renfe,MADRID,BARCELONA,2019-05-22 08:30:00,2019-05-22 11:15:00,2.75,AVE,Turista,75.4,Promo,,{},2019-04-11 21:50:04
180,renfe,MADRID,BARCELONA,2019-04-22 20:30:00,2019-04-22 23:40:00,3.17,AVE,Preferente,181.5,Flexible,,{},2019-04-11 21:50:04
181,renfe,MADRID,BARCELONA,2019-05-22 10:30:00,2019-05-22 13:15:00,2.75,AVE,Turista,85.1,Promo,,{},2019-04-11 21:50:04
182,renfe,MADRID,BARCELONA,2019-05-22 14:30:00,2019-05-22 17:21:00,2.85,AVE,Turista,66.75,Promo,,{},2019-04-11 21:50:04
183,renfe,MADRID,BARCELONA,2019-04-22 18:00:00,2019-04-22 20:30:00,2.5,AVE,Preferente,214.2,Flexible,,{},2019-04-11 21:50:04
184,renfe,MADRID,BARCELONA,2019-05-22 07:20:00,2019-05-22 09:50:00,2.5,AVE,Turista,100.4,Promo,,{},2019-04-11 21:50:04
185,renfe,MADRID,BARCELONA,2019-04-27 09:30:00,2019-04-27 12:34:00,3.07,AVE,Turista Plus,102.15,Promo,,{},2019-04-11 21:50:20
186,renfe,MADRID,BARCELONA,2019-04-27 06:20:00,2019-04-27 09:29:00,3.15,AVE,Preferente,86.8,Promo,,{},2019-04-11 21:50:20
187,renfe,MADRID,BARCELONA,2019-04-27 13:25:00,2019-04-27 16:24:00,2.98,AVE-TGV,Turista,107.7,Flexible,,{},2019-04-11 21:50:20
188,renfe,MADRID,BARCELONA,2019-04-27 07:30:00,2019-04-27 10:40:00,3.17,AVE,Turista,75.4,Promo,,{},2019-04-11 21:50:20
189,renfe,MADRID,BARCELONA,2019-04-27 10:30:00,2019-04-27 13:15:00,2.75,AVE,Turista,58.15,Promo,,{},2019-04-11 21:50:20
190,renfe,MADRID,BARCELONA,2019-04-27 08:30:00,2019-04-27 11:15:00,2.75,AVE,Turista,85.1,Promo,,{},2019-04-11 21:50:20
191,renfe,MADRID,BARCELONA,2019-04-27 16:30:00,2019-04-27 19:15:00,2.75,AVE,Turista,107.7,Flexible,,{},2019-04-11 21:50:20
192,renfe,MADRID,BARCELONA,2019-04-27 09:30:00,2019-04-27 12:34:00,3.07,AVE,Turista Plus,102.15,Promo,,{},2019-04-11 21:50:20
193,renfe,MADRID,BARCELONA,2019-04-27 08:30:00,2019-04-27 11:15:00,2.75,AVE,Turista,85.1,Promo,,{},2019-04-11 21:50:20
194,renfe,MADRID,BARCELONA,2019-04-27 10:30:00,2019-04-27 13:15:00,2.75,AVE,Turista,58.15,Promo,,{},2019-04-11 21:50:20
195,renfe,MADRID,BARCELONA,2019-04-27 11:30:00,2019-04-27 14:40:00,3.17,AVE,Turista Plus,102.15,Promo,,{},2019-04-11 21:50:20
196,renfe,MADRID,BARCELONA,2019-04-27 11:30:00,2019-04-27 14:40:00,3.17,AVE,Turista Plus,102.15,Promo,,{},2019-04-11 21:50:20
197,renfe,MADRID,BARCELONA,2019-04-27 19:30:00,2019-04-27 22:40:00,3.17,AVE,Turista Plus,90.5,Promo,,{},2019-04-11 21:50:20
198,renfe,MADRID,BARCELONA,2019-04-27 12:30:00,2019-04-27 15:30:00,3.0,AVE,Turista Plus,102.15,Promo,,{},2019-04-11 21:50:20
199,renfe,MADRID,BARCELONA,2019-04-27 20:30:00,2019-04-27 23:40:00,3.17,AVE,Preferente,,Promo,,{},2019-04-11 21:50:20
200,renfe,MADRID,BARCELONA,2019-04-27 13:25:00,2019-04-27 16:24:00,2.98,AVE-TGV,Turista,107.7,Flexible,,{},2019-04-11 21:50:20
201,renfe,MADRID,BARCELONA,2019-04-27 12:30:00,2019-04-27 15:30:00,3.0,AVE,Turista Plus,102.15,Promo,,{},2019-04-11 21:50:20
202,renfe,MADRID,BARCELONA,2019-04-27 15:30:00,2019-04-27 18:40:00,3.17,AVE,Turista,58.15,Promo,,{},2019-04-11 21:50:20
203,renfe,MADRID,BARCELONA,2019-04-27 18:30:00,2019-04-27 21:20:00,2.83,AVE,Preferente,,Promo,,{},2019-04-11 21:50:20
204,renfe,MADRID,BARCELONA,2019-04-27 16:30:00,2019-04-27 19:15:00,2.75,AVE,Turista,107.7,Flexible,,{},2019-04-11 21:50:20
205,renfe,MADRID,BARCELONA,2019-04-27 17:30:00,2019-04-27 20:40:00,3.17,AVE,Turista Plus,49.15,Promo,,{},2019-04-11 21:50:20
206,renfe,MADRID,BARCELONA,2019-04-27 18:30:00,2019-04-27 21:20:00,2.83,AVE,Preferente,,Promo,,{},2019-04-11 21:50:20
207,renfe,MADRID,BARCELONA,2019-04-27 19:30:00,2019-04-27 22:40:00,3.17,AVE,Turista Plus,90.5,Promo,,{},2019-04-11 21:50:20
208,renfe,MADRID,BARCELONA,2019-04-27 20:30:00,2019-04-27 23:40:00,3.17,AVE,Preferente,,Promo,,{},2019-04-11 21:50:20
209,renfe,MADRID,BARCELONA,2019-04-27 15:30:00,2019-04-27 18:40:00,3.17,AVE,Turista,58.15,Promo,,{},2019-04-11 21:50:20
210,renfe,MADRID,BARCELONA,2019-04-27 17:30:00,2019-04-27 20:40:00,3.17,AVE,Turista Plus,49.15,Promo,,{},2019-04-11 21:50:20
211,renfe,MADRID,BARCELONA,2019-04-27 06:20:00,2019-04-27 09:29:00,3.15,AVE,Preferente,86.8,Promo,,{},2019-04-11 21:50:20
212,renfe,MADRID,BARCELONA,2019-04-27 07:30:00,2019-04-27 10:40:00,3.17,AVE,Turista,75.4,Promo,,{},2019-04-11 21:50:20
213,renfe,MADRID,BARCELONA,2019-05-28 07:30:00,2019-05-28 10:40:00,3.17,AVE,Turista,85.1,Promo,,{},2019-04-11 21:50:23
214,renfe,MADRID,BARCELONA,2019-05-28 07:15:00,2019-05-28 16:37:00,9.37,R. EXPRES,Turista,43.25,Adulto ida,,{},2019-04-11 21:50:23
215,renfe,MADRID,BARCELONA,2019-05-28 08:00:00,2019-05-28 10:30:00,2.5,AVE,Turista,100.4,Promo,,{},2019-04-11 21:50:23
216,renfe,MADRID,BARCELONA,2019-05-28 07:20:00,2019-05-28 09:50:00,2.5,AVE,Turista,100.4,Promo,,{},2019-04-11 21:50:23
217,renfe,MADRID,BARCELONA,2019-05-28 11:30:00,2019-05-28 14:40:00,3.17,AVE,Turista,75.4,Promo,,{},2019-04-11 21:50:23
218,renfe,MADRID,BARCELONA,2019-05-28 07:30:00,2019-05-28 10:40:00,3.17,AVE,Turista,85.1,Promo,,{},2019-04-11 21:50:23
219,renfe,MADRID,BARCELONA,2019-05-28 16:00:00,2019-05-28 18:30:00,2.5,AVE,Turista,68.65,Promo,,{},2019-04-11 21:50:23
220,renfe,MADRID,BARCELONA,2019-05-28 08:00:00,2019-05-28 10:30:00,2.5,AVE,Turista,100.4,Promo,,{},2019-04-11 21:50:23
221,renfe,MADRID,BARCELONA,2019-05-28 06:30:00,2019-05-28 09:20:00,2.83,AVE,Turista,66.75,Promo,,{},2019-04-11 21:50:23
222,renfe,MADRID,BARCELONA,2019-05-28 08:20:00,2019-05-28 11:05:00,2.75,AVE,Turista,75.4,Promo,,{},2019-04-11 21:50:23
223,renfe,MADRID,BARCELONA,2019-05-28 14:00:00,2019-05-28 16:30:00,2.5,AVE,Turista,78.8,Promo,,{},2019-04-11 21:50:23
224,renfe,MADRID,BARCELONA,2019-05-28 08:30:00,2019-05-28 11:15:00,2.75,AVE,Turista,75.4,Promo,,{},2019-04-11 21:50:23
225,renfe,MADRID,BARCELONA,2019-05-28 20:00:00,2019-05-28 22:30:00,2.5,AVE,Turista,88.95,Promo,,{},2019-04-11 21:50:23
226,renfe,MADRID,BARCELONA,2019-05-28 09:00:00,2019-05-28 11:45:00,2.75,AVE,Turista,85.1,Promo,,{},2019-04-11 21:50:23
227,renfe,MADRID,BARCELONA,2019-05-28 13:25:00,2019-05-28 16:24:00,2.98,AVE-TGV,Turista,66.75,Promo,,{},2019-04-11 21:50:23
228,renfe,MADRID,BARCELONA,2019-05-28 09:30:00,2019-05-28 12:34:00,3.07,AVE,Turista Plus,80.15,Promo,,{},2019-04-11 21:50:23
229,renfe,MADRID,BARCELONA,2019-05-28 16:30:00,2019-05-28 19:15:00,2.75,AVE,Turista,107.7,Flexible,,{},2019-04-11 21:50:23
230,renfe,MADRID,BARCELONA,2019-05-28 10:30:00,2019-05-28 13:15:00,2.75,AVE,Turista,85.1,Promo,,{},2019-04-11 21:50:23
231,renfe,MADRID,BARCELONA,2019-05-28 06:10:00,2019-05-28 08:40:00,2.5,AVE,Turista Plus,80.15,Promo,,{},2019-04-11 21:50:23
232,renfe,MADRID,BARCELONA,2019-05-28 11:30:00,2019-05-28 14:40:00,3.17,AVE,Turista,75.4,Promo,,{},2019-04-11 21:50:23
233,renfe,MADRID,BARCELONA,2019-05-28 14:30:00,2019-05-28 17:21:00,2.85,AVE,Turista,58.15,Promo,,{},2019-04-11 21:50:23
234,renfe,MADRID,BARCELONA,2019-05-28 12:30:00,2019-05-28 15:30:00,3.0,AVE,Turista,49.55,Promo,,{},2019-04-11 21:50:23
235,renfe,MADRID,BARCELONA,2019-05-28 12:30:00,2019-05-28 15:30:00,3.0,AVE,Turista,49.55,Promo,,{},2019-04-11 21:50:23
236,renfe,MADRID,BARCELONA,2019-05-28 13:25:00,2019-05-28 16:24:00,2.98,AVE-TGV,Turista,66.75,Promo,,{},2019-04-11 21:50:23
237,renfe,MADRID,BARCELONA,2019-05-28 08:30:00,2019-05-28 11:15:00,2.75,AVE,Turista,75.4,Promo,,{},2019-04-11 21:50:23
238,renfe,MADRID,BARCELONA,2019-05-28 14:00:00,2019-05-28 16:30:00,2.5,AVE,Turista,78.8,Promo,,{},2019-04-11 21:50:23
239,renfe,MADRID,BARCELONA,2019-05-28 18:00:00,2019-05-28 20:30:00,2.5,AVE,Turista,100.4,Promo,,{},2019-04-11 21:50:23
240,renfe,MADRID,BARCELONA,2019-05-28 14:30:00,2019-05-28 17:21:00,2.85,AVE,Turista,58.15,Promo,,{},2019-04-11 21:50:23
241,renfe,MADRID,BARCELONA,2019-05-28 07:15:00,2019-05-28 16:37:00,9.37,R. EXPRES,Turista,43.25,Adulto ida,,{},2019-04-11 21:50:23
242,renfe,MADRID,BARCELONA,2019-05-28 15:00:00,2019-05-28 17:30:00,2.5,AVE,Turista,68.65,Promo,,{},2019-04-11 21:50:23
243,renfe,MADRID,BARCELONA,2019-05-28 09:30:00,2019-05-28 12:34:00,3.07,AVE,Turista Plus,80.15,Promo,,{},2019-04-11 21:50:23
244,renfe,MADRID,BARCELONA,2019-05-28 15:30:00,2019-05-28 18:40:00,3.17,AVE,Turista Plus,80.15,Promo,,{},2019-04-11 21:50:23
245,renfe,MADRID,BARCELONA,2019-05-28 19:30:00,2019-05-28 22:40:00,3.17,AVE,Turista,75.4,Promo,,{},2019-04-11 21:50:23
246,renfe,MADRID,BARCELONA,2019-05-28 16:00:00,2019-05-28 18:30:00,2.5,AVE,Turista,68.65,Promo,,{},2019-04-11 21:50:23
247,renfe,MADRID,BARCELONA,2019-05-28 07:00:00,2019-05-28 09:30:00,2.5,AVE,Turista Plus,94.55,Promo,,{},2019-04-11 21:50:23
248,renfe,MADRID,BARCELONA,2019-05-28 16:30:00,2019-05-28 19:15:00,2.75,AVE,Turista,107.7,Flexible,,{},2019-04-11 21:50:23
249,renfe,MADRID,BARCELONA,2019-05-28 19:00:00,2019-05-28 21:30:00,2.5,AVE,Turista,78.8,Promo,,{},2019-04-11 21:50:23
250,renfe,MADRID,BARCELONA,2019-05-28 17:00:00,2019-05-28 19:30:00,2.5,AVE,Turista,88.95,Promo,,{},2019-04-11 21:50:23
251,renfe,MADRID,BARCELONA,2019-05-28 09:00:00,2019-05-28 11:45:00,2.75,AVE,Turista,85.1,Promo,,{},2019-04-11 21:50:23
252,renfe,MADRID,BARCELONA,2019-05-28 17:30:00,2019-05-28 20:40:00,3.17,AVE,Turista Plus,80.15,Promo,,{},2019-04-11 21:50:23
253,renfe,MADRID,BARCELONA,2019-05-28 15:00:00,2019-05-28 17:30:00,2.5,AVE,Turista,68.65,Promo,,{},2019-04-11 21:50:23
254,renfe,MADRID,BARCELONA,2019-05-28 18:00:00,2019-05-28 20:30:00,2.5,AVE,Turista,100.4,Promo,,{},2019-04-11 21:50:23
255,renfe,MADRID,BARCELONA,2019-05-28 17:00:00,2019-05-28 19:30:00,2.5,AVE,Turista,88.95,Promo,,{},2019-04-11 21:50:23
256,renfe,MADRID,BARCELONA,2019-05-28 18:30:00,2019-05-28 21:20:00,2.83,AVE,Turista Plus,102.15,Promo,,{},2019-04-11 21:50:23
257,renfe,MADRID,BARCELONA,2019-05-28 19:00:00,2019-05-28 21:30:00,2.5,AVE,Turista,78.8,Promo,,{},2019-04-11 21:50:23
258,renfe,MADRID,BARCELONA,2019-05-28 19:30:00,2019-05-28 22:40:00,3.17,AVE,Turista,75.4,Promo,,{},2019-04-11 21:50:23
259,renfe,MADRID,BARCELONA,2019-05-28 20:00:00,2019-05-28 22:30:00,2.5,AVE,Turista,88.95,Promo,,{},2019-04-11 21:50:23
260,renfe,MADRID,BARCELONA,2019-05-28 20:30:00,2019-05-28 23:40:00,3.17,AVE,Turista,40.95,Promo,,{},2019-04-11 21:50:23
261,renfe,MADRID,BARCELONA,2019-05-28 21:25:00,2019-05-28 23:55:00,2.5,AVE,Turista,58.15,Promo,,{},2019-04-11 21:50:23
262,renfe,MADRID,BARCELONA,2019-05-28 06:10:00,2019-05-28 08:40:00,2.5,AVE,Turista Plus,80.15,Promo,,{},2019-04-11 21:50:23
263,renfe,MADRID,BARCELONA,2019-05-28 06:30:00,2019-05-28 09:20:00,2.83,AVE,Turista,66.75,Promo,,{},2019-04-11 21:50:23
264,renfe,MADRID,BARCELONA,2019-05-28 07:00:00,2019-05-28 09:30:00,2.5,AVE,Turista Plus,94.55,Promo,,{},2019-04-11 21:50:23
265,renfe,MADRID,BARCELONA,2019-05-28 21:25:00,2019-05-28 23:55:00,2.5,AVE,Turista,58.15,Promo,,{},2019-04-11 21:50:23
266,renfe,MADRID,BARCELONA,2019-05-28 07:20:00,2019-05-28 09:50:00,2.5,AVE,Turista,100.4,Promo,,{},2019-04-11 21:50:23
267,renfe,MADRID,BARCELONA,2019-05-28 10:30:00,2019-05-28 13:15:00,2.75,AVE,Turista,85.1,Promo,,{},2019-04-11 21:50:23
268,renfe,MADRID,BARCELONA,2019-05-28 17:30:00,2019-05-28 20:40:00,3.17,AVE,Turista Plus,80.15,Promo,,{},2019-04-11 21:50:23
269,renfe,MADRID,BARCELONA,2019-05-28 18:30:00,2019-05-28 21:20:00,2.83,AVE,Turista Plus,102.15,Promo,,{},2019-04-11 21:50:23
270,renfe,MADRID,BARCELONA,2019-05-28 15:30:00,2019-05-28 18:40:00,3.17,AVE,Turista Plus,80.15,Promo,,{},2019-04-11 21:50:23
271,renfe,MADRID,BARCELONA,2019-05-28 08:20:00,2019-05-28 11:05:00,2.75,AVE,Turista,75.4,Promo,,{},2019-04-11 21:50:23
272,renfe,MADRID,BARCELONA,2019-05-28 20:30:00,2019-05-28 23:40:00,3.17,AVE,Turista,40.95,Promo,,{},2019-04-11 21:50:23
273,renfe,MADRID,SEVILLA,2019-06-01 21:25:00,2019-06-02 00:10:00,2.75,AV City,Turista Plus,52.2,Promo,,{},2019-04-11 21:50:34
274,renfe,MADRID,SEVILLA,2019-06-01 07:00:00,2019-06-01 09:55:00,2.92,AV City,Turista Plus,58.95,Promo,,{},2019-04-11 21:50:34
275,renfe,MADRID,SEVILLA,2019-06-01 11:00:00,2019-06-01 13:32:00,2.53,AVE,Preferente,61.45,Promo,,{},2019-04-11 21:50:34
276,renfe,MADRID,SEVILLA,2019-06-01 08:00:00,2019-06-01 10:32:00,2.53,AVE,Turista,47.3,Promo,,{},2019-04-11 21:50:34
277,renfe,MADRID,SEVILLA,2019-06-01 09:45:00,2019-06-01 12:27:00,2.7,INTERCITY,Turista,62.2,Flexible,,{},2019-04-11 21:50:34
278,renfe,MADRID,SEVILLA,2019-06-01 08:30:00,2019-06-01 11:14:00,2.73,ALVIA,Preferente,61.2,Promo,,{},2019-04-11 21:50:34
279,renfe,MADRID,SEVILLA,2019-06-01 18:00:00,2019-06-01 20:32:00,2.53,AVE,Turista,47.3,Promo,,{},2019-04-11 21:50:34
280,renfe,MADRID,SEVILLA,2019-06-01 09:00:00,2019-06-01 11:38:00,2.63,AVE,Turista,47.3,Promo,,{},2019-04-11 21:50:34
281,renfe,MADRID,SEVILLA,2019-06-01 12:00:00,2019-06-01 14:32:00,2.53,AVE,Preferente,69.35,Promo,,{},2019-04-11 21:50:34
282,renfe,MADRID,SEVILLA,2019-06-01 09:45:00,2019-06-01 12:27:00,2.7,INTERCITY,Turista,62.2,Flexible,,{},2019-04-11 21:50:34
283,renfe,MADRID,SEVILLA,2019-06-01 17:00:00,2019-06-01 19:38:00,2.63,AVE,Turista,47.3,Promo,,{},2019-04-11 21:50:34
284,renfe,MADRID,SEVILLA,2019-06-01 10:00:00,2019-06-01 12:32:00,2.53,AVE,Turista,53.4,Promo,,{},2019-04-11 21:50:34
285,renfe,MADRID,SEVILLA,2019-06-01 13:30:00,2019-06-01 16:05:00,2.58,ALVIA,Preferente,,Promo,,{},2019-04-11 21:50:34
286,renfe,MADRID,SEVILLA,2019-06-01 11:00:00,2019-06-01 13:32:00,2.53,AVE,Preferente,61.45,Promo,,{},2019-04-11 21:50:34
287,renfe,MADRID,SEVILLA,2019-06-01 16:00:00,2019-06-01 18:30:00,2.5,AVE,Preferente,61.45,Promo,,{},2019-04-11 21:50:34
288,renfe,MADRID,SEVILLA,2019-06-01 11:05:00,2019-06-01 13:41:00,2.6,ALVIA,Preferente,,Promo,,{},2019-04-11 21:50:34
289,renfe,MADRID,SEVILLA,2019-06-01 11:05:00,2019-06-01 13:41:00,2.6,ALVIA,Preferente,,Promo,,{},2019-04-11 21:50:34
290,renfe,MADRID,SEVILLA,2019-06-01 12:00:00,2019-06-01 14:32:00,2.53,AVE,Preferente,69.35,Promo,,{},2019-04-11 21:50:34
291,renfe,MADRID,SEVILLA,2019-06-01 20:35:00,2019-06-01 23:15:00,2.67,AVE,Turista,47.3,Promo,,{},2019-04-11 21:50:34
292,renfe,MADRID,SEVILLA,2019-06-01 13:10:00,2019-06-01 20:51:00,7.68,MD-LD,Preferente,,Promo,,{},2019-04-11 21:50:34
293,renfe,MADRID,SEVILLA,2019-06-01 08:00:00,2019-06-01 10:32:00,2.53,AVE,Turista,47.3,Promo,,{},2019-04-11 21:50:34
294,renfe,MADRID,SEVILLA,2019-06-01 13:30:00,2019-06-01 16:05:00,2.58,ALVIA,Preferente,,Promo,,{},2019-04-11 21:50:34
295,renfe,MADRID,SEVILLA,2019-06-01 14:00:00,2019-06-01 16:32:00,2.53,AVE,Preferente,61.45,Promo,,{},2019-04-11 21:50:34
296,renfe,MADRID,SEVILLA,2019-06-01 16:00:00,2019-06-01 18:30:00,2.5,AVE,Preferente,61.45,Promo,,{},2019-04-11 21:50:34
297,renfe,MADRID,SEVILLA,2019-06-01 17:00:00,2019-06-01 19:38:00,2.63,AVE,Turista,47.3,Promo,,{},2019-04-11 21:50:34
298,renfe,MADRID,SEVILLA,2019-06-01 18:00:00,2019-06-01 20:32:00,2.53,AVE,Turista,47.3,Promo,,{},2019-04-11 21:50:34
299,renfe,MADRID,SEVILLA,2019-06-01 19:00:00,2019-06-01 21:38:00,2.63,AVE,Turista,47.3,Promo,,{},2019-04-11 21:50:34
300,renfe,MADRID,SEVILLA,2019-06-01 20:35:00,2019-06-01 23:15:00,2.67,AVE,Turista,47.3,Promo,,{},2019-04-11 21:50:34
301,renfe,MADRID,SEVILLA,2019-06-01 21:25:00,2019-06-02 00:10:00,2.75,AV City,Turista Plus,52.2,Promo,,{},2019-04-11 21:50:34
302,renfe,MADRID,SEVILLA,2019-06-01 14:00:00,2019-06-01 16:32:00,2.53,AVE,Preferente,61.45,Promo,,{},2019-04-11 21:50:34
303,renfe,MADRID,SEVILLA,2019-06-01 07:00:00,2019-06-01 09:55:00,2.92,AV City,Turista Plus,58.95,Promo,,{},2019-04-11 21:50:34
304,renfe,MADRID,SEVILLA,2019-06-01 09:00:00,2019-06-01 11:38:00,2.63,AVE,Turista,47.3,Promo,,{},2019-04-11 21:50:34
305,renfe,MADRID,SEVILLA,2019-06-01 19:00:00,2019-06-01 21:38:00,2.63,AVE,Turista,47.3,Promo,,{},2019-04-11 21:50:34
306,renfe,MADRID,SEVILLA,2019-06-01 13:10:00,2019-06-01 20:51:00,7.68,MD-LD,Preferente,,Promo,,{},2019-04-11 21:50:34
307,renfe,MADRID,SEVILLA,2019-06-01 10:00:00,2019-06-01 12:32:00,2.53,AVE,Turista,53.4,Promo,,{},2019-04-11 21:50:34
308,renfe,MADRID,SEVILLA,2019-06-01 08:30:00,2019-06-01 11:14:00,2.73,ALVIA,Preferente,61.2,Promo,,{},2019-04-11 21:50:34
309,renfe,MADRID,SEVILLA,2019-06-02 18:35:00,2019-06-02 21:08:00,2.55,ALVIA,Preferente,,Promo,,{},2019-04-11 21:50:38
310,renfe,MADRID,SEVILLA,2019-06-02 07:00:00,2019-06-02 09:55:00,2.92,AV City,Turista,43.55,Promo,,{},2019-04-11 21:50:38
311,renfe,MADRID,SEVILLA,2019-06-02 11:00:00,2019-06-02 13:32:00,2.53,AVE,Turista,76.3,Flexible,,{},2019-04-11 21:50:38
312,renfe,MADRID,SEVILLA,2019-06-02 08:30:00,2019-06-02 11:14:00,2.73,ALVIA,Preferente,,Promo,,{},2019-04-11 21:50:38
313,renfe,MADRID,SEVILLA,2019-06-02 20:35:00,2019-06-02 23:15:00,2.67,AVE,Turista Plus,64.05,Promo,,{},2019-04-11 21:50:38
314,renfe,MADRID,SEVILLA,2019-06-02 09:00:00,2019-06-02 11:38:00,2.63,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:50:38
315,renfe,MADRID,SEVILLA,2019-06-02 19:30:00,2019-06-02 22:05:00,2.58,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:50:38
316,renfe,MADRID,SEVILLA,2019-06-02 11:00:00,2019-06-02 13:32:00,2.53,AVE,Turista,76.3,Flexible,,{},2019-04-11 21:50:38
317,renfe,MADRID,SEVILLA,2019-06-02 13:30:00,2019-06-02 16:05:00,2.58,ALVIA,Preferente,,Promo,,{},2019-04-11 21:50:38
318,renfe,MADRID,SEVILLA,2019-06-02 11:05:00,2019-06-02 13:41:00,2.6,ALVIA,Preferente,,Promo,,{},2019-04-11 21:50:38
319,renfe,MADRID,SEVILLA,2019-06-02 15:00:00,2019-06-02 17:21:00,2.35,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:50:38
320,renfe,MADRID,SEVILLA,2019-06-02 12:00:00,2019-06-02 14:32:00,2.53,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:50:38
321,renfe,MADRID,SEVILLA,2019-06-02 21:25:00,2019-06-03 00:10:00,2.75,AV City,Turista Plus,52.2,Promo,,{},2019-04-11 21:50:38
322,renfe,MADRID,SEVILLA,2019-06-02 13:00:00,2019-06-02 15:40:00,2.67,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:50:38
323,renfe,MADRID,SEVILLA,2019-06-02 20:00:00,2019-06-02 22:21:00,2.35,AVE,Turista Plus,64.05,Promo,,{},2019-04-11 21:50:38
324,renfe,MADRID,SEVILLA,2019-06-02 13:10:00,2019-06-02 20:51:00,7.68,MD-LD,Preferente,,Promo,,{},2019-04-11 21:50:38
325,renfe,MADRID,SEVILLA,2019-06-02 13:00:00,2019-06-02 15:40:00,2.67,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:50:38
326,renfe,MADRID,SEVILLA,2019-06-02 13:30:00,2019-06-02 16:05:00,2.58,ALVIA,Preferente,,Promo,,{},2019-04-11 21:50:38
327,renfe,MADRID,SEVILLA,2019-06-02 13:10:00,2019-06-02 20:51:00,7.68,MD-LD,Preferente,,Promo,,{},2019-04-11 21:50:38
328,renfe,MADRID,SEVILLA,2019-06-02 14:00:00,2019-06-02 16:32:00,2.53,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:50:38
329,renfe,MADRID,SEVILLA,2019-06-02 19:00:00,2019-06-02 21:38:00,2.63,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:50:38
330,renfe,MADRID,SEVILLA,2019-06-02 15:00:00,2019-06-02 17:21:00,2.35,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:50:38
331,renfe,MADRID,SEVILLA,2019-06-02 16:00:00,2019-06-02 18:30:00,2.5,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:50:38
332,renfe,MADRID,SEVILLA,2019-06-02 16:00:00,2019-06-02 18:30:00,2.5,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:50:38
333,renfe,MADRID,SEVILLA,2019-06-02 16:30:00,2019-06-02 18:51:00,2.35,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:50:38
334,renfe,MADRID,SEVILLA,2019-06-02 16:30:00,2019-06-02 18:51:00,2.35,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:50:38
335,renfe,MADRID,SEVILLA,2019-06-02 12:00:00,2019-06-02 14:32:00,2.53,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:50:38
336,renfe,MADRID,SEVILLA,2019-06-02 17:00:00,2019-06-02 19:38:00,2.63,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:50:38
337,renfe,MADRID,SEVILLA,2019-06-02 08:30:00,2019-06-02 11:14:00,2.73,ALVIA,Preferente,,Promo,,{},2019-04-11 21:50:38
338,renfe,MADRID,SEVILLA,2019-06-02 18:00:00,2019-06-02 20:32:00,2.53,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:50:38
339,renfe,MADRID,SEVILLA,2019-06-02 18:35:00,2019-06-02 21:08:00,2.55,ALVIA,Preferente,,Promo,,{},2019-04-11 21:50:38
340,renfe,MADRID,SEVILLA,2019-06-02 19:00:00,2019-06-02 21:38:00,2.63,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:50:38
341,renfe,MADRID,SEVILLA,2019-06-02 19:30:00,2019-06-02 22:05:00,2.58,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:50:38
342,renfe,MADRID,SEVILLA,2019-06-02 20:00:00,2019-06-02 22:21:00,2.35,AVE,Turista Plus,64.05,Promo,,{},2019-04-11 21:50:38
343,renfe,MADRID,SEVILLA,2019-06-02 20:35:00,2019-06-02 23:15:00,2.67,AVE,Turista Plus,64.05,Promo,,{},2019-04-11 21:50:38
